x,y,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12
0,0,-0.39521841361646914,-1.3609803402619272,0.8048061782982411,0.3334465477954466,-0.40603700980792645,-0.13580354021188476,-0.39217184574007724,1.3993934941682418,-0.7988994181854598,0.046726860862275746,-0.1826637078942299,-0.486753248001412,-0.9455685459187132
0,100,0.9858570018749849,-0.9877303432821444,0.5065089406356087,-0.6596595166116227,1.0380690268340727,-0.15244101419437237,0.9152225005882026,-0.08874183542854094,0.2422460943827571,-0.23355258504343254,0.9864072462340829,-1.040554007515408,0.3067350823638504
0,200,1.0559130400948835,0.5753530222878651,0.09136175576320953,-0.4854563738935927,0.58552320974318,0.17914602368548707,1.056251964890753,-0.12384704735801974,-0.929141417153342,-0.8242344288982548,1.5449731235844846,-1.1172838496714943,0.4070514016052715
0,300,0.8910630573552334,0.7691466428952498,0.7594184654262415,-0.27454999225446586,-0.024528393502764357,-0.3090405853198431,0.6356123554211702,-0.6863753632232816,-0.7549078022197931,-0.5971271332904408,0.9407544088073392,-0.6670599240753339,0.8026698317089136
0,400,0.3070887813449487,0.04940077238285857,0.2733809057980835,0.5463402300851854,-0.22898676301968315,-0.24230494785133405,0.1553716062189415,-0.47813684605403267,-0.9763946335984308,0.9450721866084166,-0.08837890227777996,-0.10143590364989166,0.45434256729375694
0,500,1.2134078642071298,1.088368221309566,0.7198492092540456,0.25362156434645566,0.16305478645815993,-0.6032901790358451,1.4161108425309523,-1.0285978347199038,0.3347867846769452,1.2504781231250466,1.1103636418197615,-0.6811539846422342,1.448036052190727
0,600,1.6976740182511618,1.3089573338436888,1.502345662526591,-0.24361217335691301,-0.03382540648346179,-1.1477438774215345,1.6232299565464898,-1.3666662472143343,0.5550754434264416,1.5169486887223753,1.6228370476770646,-1.212192525729887,1.6543927760599693
0,700,1.3192685565810334,1.3352101077517147,1.3966112962539614,0.07873313205689107,0.4877499608309035,-1.1009700868173309,1.6135905024784156,-1.1594532278337537,0.18773309135474914,1.770857818097757,1.5047031418661827,-1.4118572488133485,1.4936449773769502
0,800,1.4558188444377882,1.0327290691083388,0.14537809120973136,-0.3050525717254909,1.2983360902821675,-1.225077886780923,1.50275040825904,-0.8925856084056392,0.9305829464053678,1.7814349420432378,1.5224534164564172,-1.4654662591439687,1.7751782718748805
0,900,1.002289584009743,1.1288410742872363,0.8103414613469576,-0.5677658814517675,0.4776317458283362,-1.323298227107991,1.0038115340196658,-1.209250306669826,0.8387657227756796,1.5242756584702195,0.4835938688185005,-1.5232681188603021,1.7140534008138195
0,1000,1.1298965698402512,1.6595247747022956,0.4912670176344786,-0.943441597392396,0.6044139908558559,-1.37682901987165,1.5211725304011467,-1.10352066822181,1.4857093166071316,1.7994749386529516,1.1620755759475518,-1.486105147436055,1.7536962871748372
0,1100,1.6820764579456458,1.4264840205485667,1.3669010823268022,-1.4139674620386644,0.9321177305136451,-1.3139839672524722,1.7643721874518583,-1.2317868620641628,1.621004278987508,1.7917424489283555,1.780417355853647,-1.183164997694892,1.8242736565933644
0,1200,1.6450066322090275,1.1254187001410334,1.1781036187299105,-0.7310330705368087,0.7857057312976853,-1.3071595669991511,1.74112789445049,-1.120647125029556,1.6804519292799287,1.6556507880519395,1.3868701246657715,-1.257524756062071,1.7896113023258053
0,1300,1.7149792453241899,1.5148603927711661,1.6542838758628757,-1.093967762461103,1.5579139355138325,-1.409238778871986,1.699674981319226,-1.4130277706724683,1.6955514496054032,1.7309893082183399,1.6786267821060536,-1.519135912613445,1.701399613673224
