x,y,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12
0,0,-0.1776698374493964,-1.686063583680449,1.5188736404945502,0.06958484952592175,0.2453043611286224,-0.2889134091742107,-0.6790498134388675,0.7339337722358551,-0.7353887702300467,-0.04508982670587311,1.8200901574593737,0.24594969443197945,-2.100051775360606
0,100,0.43726387000980216,0.02699154154106939,1.7846815786186958,1.110281576192667,-0.3689620938962195,0.7765869037376627,-1.213842032209122,1.505544984867055,0.020863070321799477,1.4035529574663557,1.4061740074742262,0.3719393521519861,0.14431351808403942
0,200,-0.5355392781480713,-1.179189174912039,-0.8167244849613666,-0.8839321252372044,0.6216067063089017,0.9445623443643445,-0.4990178345361363,1.6268590085603247,-0.24997360477054892,0.052721766912066564,1.7345928448117207,-0.49219651846839474,-0.2550806980974062
0,300,1.0872702602779394,-1.4319778920850708,-0.5538087889338448,-0.02780088128296751,0.45027382465610244,-0.8734560796662999,0.8442180699683042,0.536794831212742,-1.713241499865013,-1.1018162993978617,1.7018810902031227,0.4472097660361426,-0.2467227321865852
0,400,-0.13531462967770944,-1.4840832995664923,-0.32060260081423797,0.1221554582939724,-0.8467875675602197,0.7802392942305456,-0.8803175025486593,0.23726492923487785,-0.04458645316045743,-0.3033308542813993,-0.42283907168368434,0.20780984072079955,2.294064683236007
0,500,2.016906180678711,-0.9463578494386694,-0.7741866294071299,1.5478304352684946,-0.984764986306116,-0.06893587660151901,1.8731877303812239,-0.018964835469063614,0.7245210690883401,0.08629390109591624,0.45682959875280654,-1.8104786980989709,1.3309491691249657
0,600,2.2630652837736,0.8602825096738936,0.09417580575347652,0.5284038551021337,-0.39249628093628003,-0.6113442808688032,1.339984217059428,-1.2953561805300209,-0.9706026775329908,1.042313825152739,-0.9228418825260042,-0.644081531697544,1.0014769083433437
0,700,0.9094501722698961,0.031850491362530396,0.3224085190042772,1.7534997541148658,-0.8390053788737046,0.2344396505943871,-0.10988234013857359,1.2369407414025353,0.22468456704034634,1.9944472972788128,0.30625663617661664,-0.17484069675148262,1.4005598342449448
0,800,2.92738740796105,-0.9497590136863254,-0.8785442271775664,1.2250184540906168,0.3538801828069832,0.1712865147053876,1.5805124389211778,0.612779727777634,0.5883440219594915,1.019046581233076,-0.18157391099307055,-0.0687995421395657,1.2800194497452704
0,900,1.0187521587958195,-1.646819125093307,0.47523066327709723,0.20722790006895186,-0.45600262408954695,-0.06631743921684663,-0.44473891657736625,1.2006477795895394,0.941737089316476,1.4220571896936127,-1.067901227877881,-1.378549085567205,1.3391326778997767
0,1000,0.4807671420200831,-0.031531538794585735,-1.0930754812447419,0.14474305817913913,-0.9576857391276851,-0.557711301801126,1.2888078694028602,0.5678488296382742,1.2247556755972415,0.6774335504900159,-1.8376500373420865,-0.4354949560156585,2.2085165672117504
0,1100,1.3141644161195827,-1.9155925317862454,-0.2709062045932798,-0.28262902955486285,-1.649162807920004,-1.0176637177162728,-0.04261736839283768,-0.14226827082158414,0.918435409329298,1.27610716163645,0.21384487521458073,0.09206628535509659,1.475103686580044
0,1200,0.983303392125665,-1.1342590319984838,-0.2636771386336685,-0.30237541900534826,-2.122329397818706,-1.7237445587479183,0.8836476322578558,-0.47524440785589434,1.6666383773361033,1.5196697946771391,-0.44694027613484183,-1.6666318779126073,0.7755215108299581
0,1300,1.569316191027225,0.5679819992420718,-0.7186964563394505,-0.8870354449607956,-0.5120468972931964,-1.202091959305305,0.8654320547422653,-1.1316740095315776,0.5478062146902487,1.5588807249043914,-0.22982598803718096,-0.7618944256370275,0.12325110546444322
0,1400,0.24176448452099508,1.1058981487399573,-1.59179627991508,-1.0881372388226715,-1.1542095409619981,-1.2925426788370065,0.10532801586154883,0.8295587999162614,0.6330701027335941,-0.2812611800276524,-1.226946435368397,0.6553008999413036,0.5122076641729083
0,1500,1.8575107709487835,-0.004510642378507454,-1.701685390346956,0.227426019038249,-1.123917794840865,0.21059845100097874,-0.32510093023843534,-0.5398790276269861,1.5216751468684586,0.853539147395857,-0.8185214121628854,-0.9409194314951642,0.2613253506522285
0,1600,1.1198831033996874,0.05189563608488955,-0.5705974915458695,-0.3665448951422086,-1.190894063296206,-0.6007068734278115,0.8400770250013241,-0.46409402938267763,1.828168315662288,0.7121905087901064,-0.9011075931682981,-1.2553523891035827,-0.047794002553572475
0,1700,0.025045280530107968,0.8708474635846629,-0.9708574377787209,-0.053401644758391854,-2.1796100090138957,0.12512892064184533,0.9905945402706491,-1.7263653898694433,1.357601180871141,-0.7963587589047322,-0.31497352949295254,-0.11633146992927038,-0.6620262416001457
0,1800,0.5115694925672933,1.2667758521745127,0.17573063040262202,0.5000833145489402,-0.7408132182288817,-1.3652419246153729,0.4792491196994332,-1.492193462362666,1.9796925119308664,-0.6640803719636552,-0.808325491644683,0.015448707928717975,-0.5696243254683011
0,1900,0.35800667063156494,0.596811095927582,-1.7529948952366043,-2.4143613610160064,0.8202190059243943,0.7739081491774863,0.7071638620074778,-1.912437796475702,0.3965385139485842,-1.5163621053667198,-1.424647982501063,-2.0535658311270018,-0.6904041725342975
0,2000,1.0003678966651628,1.0654642152521394,-1.9781611306317621,-1.2709415537745479,-0.1281918347379194,0.547115101745615,0.48477301469229245,-0.4708631334554081,-0.6260569231210474,-1.4437663935405936,0.7394717957356932,-0.7738423517862633,-2.6603647553701544
0,2100,0.7128974420339523,0.7090508730673531,-1.067026661888804,0.014253355080912324,-0.0705921497747544,2.3229686889778747,-0.12479409843767113,0.14814541574051307,-0.7288878114994717,-0.3931363095832435,0.6858680090418858,-0.712155635782883,-1.4951622467210075
0,2200,-0.04425485460176453,0.4548680234140103,-1.3529911633793992,1.3263297572115547,0.19622105862197764,-0.7549756304330703,0.3870662486685173,-1.0068800007873966,-0.32215612305143504,1.2137248931373568,0.5376262061443395,-2.5275859554776132,0.10930406604376726
0,2300,-0.4345796138752252,0.9014020371531989,-1.0670945235973002,-0.8961789122606874,1.0841188903002819,1.52043967219062,-0.349419403953923,0.16911837097421378,-0.19334905070834688,-0.3883912887540387,0.47694384465286727,-1.2807522857999025,-0.4071107786153295
0,2400,-0.1335531839204459,0.5671832172936985,-1.1464348817682035,0.3441948978817326,-0.44921532499911515,-0.8385989949068469,-1.4188753587817897,1.1189863736551267,-1.3764135355698344,-0.34008810291540964,-0.721134172262413,-1.0736561917513043,-1.7275211056691226
0,2500,1.4486252158579234,0.5976715498431112,-0.5416069035894356,0.22349474297642774,0.008940879261331667,1.0902945418416046,0.4437063874530331,-0.2739268228406131,-0.4584907725366319,-0.20173859276561532,2.45175943534947,-0.9229721949428698,-1.8143668297247089
